ID,Temperature,Activity,pH,Study,CNs,Rsoil,Rscaled,Biomass,Bscaled,Ctot,Ctot.scaled,DOC,DOC.scaled,W,WHC,Clay,Silt,Type,Comment,WHC_100_pred,Time
129,280.6,3.8,5.8,"Hu et al., 2018",11.48,92.33,0.31,24.52,0.72,1.57,1.00,8.53,0.82,26.84,96.1,,,Field,,27.94114673,
129,280.2,2.4,5.8,"Hu et al., 2018",11.48,67.15,0.23,27.75,0.82,1.57,1.00,7.58,0.73,30.49,109.1,,,Field,,27.94114673,
129,280.2,4.1,5.8,"Hu et al., 2018",11.48,73.45,0.25,17.81,0.52,1.57,1.00,4.84,0.46,33.16,118.7,,,Field,,27.94114673,
129,282.5,4.0,5.8,"Hu et al., 2018",11.48,94.43,0.32,23.48,0.69,1.57,1.00,5.17,0.50,31.38,112.3,,,Field,,27.94114673,
129,283.4,4.6,5.8,"Hu et al., 2018",11.48,130.11,0.44,28.22,0.83,1.57,1.00,8.20,0.79,31.73,113.6,,,Field,,27.94114673,
129,287.3,3.8,5.8,"Hu et al., 2018",11.48,115.42,0.39,30.07,0.88,1.57,1.00,9.20,0.88,28.53,102.1,,,Field,,27.94114673,
129,289.8,7.2,5.8,"Hu et al., 2018",11.48,188.86,0.64,26.37,0.78,1.57,1.00,9.43,0.90,29.78,106.6,,,Field,,27.94114673,
129,290.5,11.3,5.8,"Hu et al., 2018",11.48,258.12,0.87,22.90,0.67,1.57,1.00,7.58,0.73,31.47,112.6,,,Field,,27.94114673,
129,295.2,13.5,5.8,"Hu et al., 2018",11.48,310.58,1.05,23.01,0.68,1.57,1.00,9.37,0.90,34.40,123.1,,,Field,,27.94114673,
129,294.1,9.9,5.8,"Hu et al., 2018",11.48,279.10,0.94,28.22,0.83,1.57,1.00,11.89,1.14,33.87,121.2,,,Field,,27.94114673,
129,294.5,13.0,5.8,"Hu et al., 2018",11.48,369.34,1.25,28.45,0.84,1.57,1.00,9.76,0.94,34.93,125.0,,,Field,,27.94114673,
129,297.0,15.3,5.8,"Hu et al., 2018",11.48,400.81,1.35,26.25,0.77,1.57,1.00,7.97,0.76,25.87,92.6,,,Field,,27.94114673,
129,297.7,12.4,5.8,"Hu et al., 2018",11.48,363.04,1.23,29.26,0.86,1.57,1.00,8.64,0.83,20.71,74.1,,,Field,,27.94114673,
129,297.7,11.2,5.8,"Hu et al., 2018",11.48,333.66,1.13,29.72,0.87,1.57,1.00,11.61,1.11,34.84,124.7,,,Field,,27.94114673,
129,297.2,11.1,5.8,"Hu et al., 2018",11.48,346.25,1.17,31.22,0.92,1.57,1.00,8.92,0.86,32.80,117.4,,,Field,,27.94114673,
129,296.9,15.8,5.8,"Hu et al., 2018",11.48,430.19,1.45,27.29,0.80,1.57,1.00,10.83,1.04,26.58,95.1,,,Field,,27.94114673,
129,296.8,11.6,5.8,"Hu et al., 2018",11.48,371.43,1.26,32.03,0.94,1.57,1.00,10.49,1.01,28.89,103.4,,,Field,,27.94114673,
129,294.0,11.7,5.8,"Hu et al., 2018",11.48,342.06,1.16,29.14,0.86,1.57,1.00,10.32,0.99,31.29,112.0,,,Field,,27.94114673,
129,290.1,11.6,5.8,"Hu et al., 2018",11.48,314.77,1.06,27.06,0.80,1.57,1.00,10.72,1.03,27.91,99.9,,,Field,,27.94114673,
129,288.8,8.6,5.8,"Hu et al., 2018",11.48,297.99,1.01,34.81,1.02,1.57,1.00,8.53,0.82,30.40,108.8,,,Field,,27.94114673,
129,290.4,8.8,5.8,"Hu et al., 2018",11.48,308.48,1.04,35.16,1.03,1.57,1.00,10.88,1.04,29.51,105.6,,,Field,,27.94114673,
129,280.6,5.1,5.8,"Hu et al., 2018",11.48,159.49,0.54,31.34,0.92,1.57,1.00,9.04,0.87,30.93,110.7,,,Field,,27.94114673,
129,280.2,5.6,5.8,"Hu et al., 2018",11.48,142.70,0.48,25.67,0.76,1.57,1.00,8.25,0.79,30.58,109.4,,,Field,,27.94114673,
129,281.4,4.3,5.8,"Hu et al., 2018",11.48,104.92,0.35,24.40,0.72,1.57,1.00,8.81,0.84,26.76,95.8,,,Field,,27.94114673,
129,284.8,2.7,5.8,"Hu et al., 2018",11.48,77.64,0.26,28.68,0.84,1.57,1.00,7.19,0.69,31.91,114.2,,,Field,,27.94114673,
129,279.3,4.0,5.8,"Hu et al., 2018",11.48,77.64,0.26,19.54,0.57,1.57,1.00,5.23,0.50,32.27,115.5,,,Field,,27.94114673,
129,282.2,4.5,5.8,"Hu et al., 2018",11.48,109.12,0.37,24.52,0.72,1.57,1.00,5.56,0.53,32.27,115.5,,,Field,,27.94114673,
129,284.9,4.8,5.8,"Hu et al., 2018",11.48,140.60,0.48,29.37,0.86,1.57,1.00,9.20,0.88,,,,,Field,,27.94114673,
130,278.15,7.0,,Bao et al. 2016,13.78,978.11,0.67,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,288.15,10.5,,Bao et al. 2016,13.78,1455.61,1.00,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,298.15,17.2,,Bao et al. 2016,13.78,2396.44,1.65,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,278.15,7.7,,Bao et al. 2016,13.78,1071.14,0.65,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,288.15,11.9,,Bao et al. 2016,13.78,1652.16,1.00,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,298.15,18.5,,Bao et al. 2016,13.78,2572.28,1.56,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,278.15,6.0,,Bao et al. 2016,13.78,840.63,0.79,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,288.15,7.6,,Bao et al. 2016,13.78,1060.16,1.00,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,298.15,16.6,,Bao et al. 2016,13.78,2303.67,2.17,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,278.15,6.2,,Bao et al. 2016,13.78,860.61,0.48,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,288.15,12.9,,Bao et al. 2016,13.78,1790.30,1.00,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,298.15,15.7,,Bao et al. 2016,13.78,2185.31,1.22,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,278.15,7.1,,Bao et al. 2016,13.78,989.02,0.71,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,288.15,10.1,,Bao et al. 2016,13.78,1400.98,1.00,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,298.15,13.5,,Bao et al. 2016,13.78,1870.99,1.34,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,278.15,5.6,,Bao et al. 2016,13.78,778.41,0.62,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,288.15,9.0,,Bao et al. 2016,13.78,1256.39,1.00,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,298.15,16.4,,Bao et al. 2016,13.78,2274.65,1.81,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,278.15,5.7,,Bao et al. 2016,13.78,797.33,0.55,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,288.15,10.5,,Bao et al. 2016,13.78,1453.88,1.00,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,298.15,35.3,,Bao et al. 2016,13.78,4910.51,3.38,139.05,1.00,7.15,1.00,,,14.60,30,,,Laboratory,,48.66176513,
130,278.15,7.3,,Bao et al. 2016,13.78,1021.39,0.65,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,288.15,11.4,,Bao et al. 2016,13.78,1580.05,1.00,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
130,298.15,25.3,,Bao et al. 2016,13.78,3516.42,2.23,139.05,1.00,7.15,1.00,,,29.20,60,,,Laboratory,,48.66176513,
